2025-04-30 09:28:47,330 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-04-30 09:28:47,330 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-04-30 09:28:47,330 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-04-30 09:28:47,330 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-04-30 09:28:47,330 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-04-30 09:28:47,332 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2025-04-30 09:28:47,332 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2025-04-30 09:28:47,332 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1007])
2025-04-30 09:28:47,333 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\slf4j.api_2.0.16.jar
2025-04-30 09:28:47,333 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2025-04-30 09:28:47,333 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-04-30 09:28:47,333 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-04-30 09:28:47,334 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\a\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-04-30 09:28:47,337 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\a\AppData\Local\Temp\m2e-archetypeGenerator17353298628596660053":
2025-04-30 09:28:47,338 [Worker-49: Launching mavenrun-3921439a-23cc-4666-818a-00d181420f76] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DjavaCompilerVersion=17 -DjunitVersion=5.11.0 -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.5 -DgroupId=com.smhrd -DartifactId=MavenProject01 -Dversion=0.0.1-SNAPSHOT -Dpackage=com.smhrd.MavenProject01 -DoutputDirectory="C:\Users\a\OneDrive\바탕 화면\my-repo\web study\jsp servlet" -Dstyle.color=always -U archetype:generate
2025-04-30 09:29:46,378 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\a\OneDrive\바탕 화면\my-repo\web study\jsp servlet\MavenProject01\pom.xml
2025-04-30 09:29:46,517 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-04-30 09:29:46,521 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-04-30 09:29:46,534 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
2025-04-30 09:29:46,537 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
2025-04-30 09:29:46,724 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.smhrd:MavenProject01:0.0.1-SNAPSHOT @ C:\Users\a\OneDrive\바탕 화면\my-repo\web study\jsp servlet\MavenProject01\pom.xml.
2025-04-30 09:29:46,734 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-api/5.11.0/junit-jupiter-api-5.11.0.pom
2025-04-30 09:29:46,736 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-api/5.11.0/junit-jupiter-api-5.11.0.pom
2025-04-30 09:29:46,747 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/platform/junit-platform-commons/1.11.0/junit-platform-commons-1.11.0.pom
2025-04-30 09:29:46,749 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/platform/junit-platform-commons/1.11.0/junit-platform-commons-1.11.0.pom
2025-04-30 09:29:46,759 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-params/5.11.0/junit-jupiter-params-5.11.0.pom
2025-04-30 09:29:46,761 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-params/5.11.0/junit-jupiter-params-5.11.0.pom
2025-04-30 09:29:46,838 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-api/5.11.0/junit-jupiter-api-5.11.0.jar
2025-04-30 09:29:46,848 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-api/5.11.0/junit-jupiter-api-5.11.0.jar
2025-04-30 09:29:46,855 [BasicRepositoryConnector-repo.maven.apache.org-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/platform/junit-platform-commons/1.11.0/junit-platform-commons-1.11.0.jar
2025-04-30 09:29:46,861 [BasicRepositoryConnector-repo.maven.apache.org-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/platform/junit-platform-commons/1.11.0/junit-platform-commons-1.11.0.jar
2025-04-30 09:29:46,866 [BasicRepositoryConnector-repo.maven.apache.org-0-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-params/5.11.0/junit-jupiter-params-5.11.0.jar
2025-04-30 09:29:46,885 [BasicRepositoryConnector-repo.maven.apache.org-0-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/jupiter/junit-jupiter-params/5.11.0/junit-jupiter-params-5.11.0.jar
2025-04-30 09:29:46,914 [Worker-50: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.pom
